#             N = 1:              N = 2:             N = 10:            N = 100:
            0.667795            0.296388            0.433595            0.504214
            0.750972            0.568759            0.511303            0.518202
            0.978031            0.582051             0.55818             0.50976
            0.554796            0.468272            0.521362             0.47407
            0.619949            0.577752            0.509946            0.485069
            0.673137            0.441855             0.52649            0.508556
            0.686326            0.426893            0.407401            0.475832
            0.962039           0.0316064            0.290146            0.491151
            0.275494            0.483181            0.389505            0.469575
            0.241959            0.672353            0.436756            0.486896
            0.779368            0.671703            0.624314            0.497025
            0.352254            0.342026            0.641229            0.521664
            0.452587             0.59718            0.659945            0.533018
             0.65379            0.654254            0.371341            0.480113
           0.0306011            0.396456            0.592806            0.481388
            0.655161            0.381165             0.50199            0.501549
            0.939927            0.552821            0.397292            0.505156
            0.434335            0.593716            0.418805            0.525596
            0.585569            0.111457            0.522173             0.55056
            0.349372            0.550268             0.46413             0.51599
          0.00715111            0.747178            0.615166            0.521074
            0.843389            0.459596            0.547162            0.465924
            0.849397            0.871714            0.520903            0.456008
            0.712727            0.187601             0.63231            0.506263
            0.354296           0.0824378            0.449292            0.495509
            0.314062            0.794712            0.529093            0.583456
            0.137943            0.608716            0.413177            0.514806
            0.681705            0.371339            0.546821            0.534512
            0.292248            0.270746            0.617022            0.492502
            0.458116            0.138088            0.472405            0.511604
            0.569055            0.573079            0.500418            0.511004
            0.635951            0.819483            0.570964            0.456997
            0.489364            0.640527            0.509657            0.516241
            0.983302            0.208701            0.589129            0.543712
            0.791778            0.335859             0.55788            0.527249
              0.1994            0.672046            0.510604            0.491268
            0.303842            0.484617            0.396564            0.500608
            0.372099            0.603959            0.423504             0.45635
            0.137621            0.239154            0.535906            0.521627
            0.909985            0.423363            0.379658            0.501359
            0.533514            0.651491            0.331382            0.474197
            0.573192            0.637563            0.459649            0.541104
          0.00610023            0.717036            0.587565              0.4953
            0.736641             0.36184            0.482622            0.493356
            0.246821            0.593084            0.376038            0.491636
              0.1849            0.460652            0.516641            0.509548
            0.299898            0.162668            0.386766            0.473419
             0.76465            0.480583             0.60741            0.509685
            0.509917            0.676794            0.559697            0.515841
            0.810268            0.468364            0.497178            0.524603
            0.692555            0.570868            0.589238             0.44868
            0.746825            0.168131             0.47534            0.525114
            0.499996            0.413009            0.466315             0.48172
            0.301749            0.695288            0.483685            0.454938
            0.789413            0.549041            0.515887            0.494836
            0.915605            0.608868            0.458751            0.554006
            0.305497            0.448537            0.532832            0.489581
            0.573385            0.263999            0.482684            0.516997
            0.832432            0.412645             0.53438            0.475033
            0.725766            0.565378            0.542112            0.472508
            0.177365             0.27355            0.614568             0.52354
            0.342874            0.599951            0.327267            0.553614
            0.659747            0.350801            0.548483            0.513133
            0.773698            0.740173            0.473288            0.499538
           0.0358114            0.565483            0.446638            0.521325
            0.596353            0.504767            0.493669            0.493636
            0.975882            0.387571            0.481024            0.538826
            0.710468             0.19452             0.34441             0.46726
            0.484193            0.865887            0.449526            0.519403
             0.48537            0.542456            0.518904            0.470455
            0.589054            0.336508            0.598424             0.54038
            0.694208            0.122655            0.585391            0.528637
            0.671949            0.710802             0.48001            0.521196
            0.727356            0.605527             0.48238            0.508423
            0.755001            0.349602            0.552931            0.510916
            0.943739            0.238182            0.588941            0.532292
            0.224662             0.70492            0.339621            0.453594
           0.0656873            0.869452            0.507957            0.476825
            0.915376            0.633314            0.531091            0.501295
            0.859176            0.536073            0.267944            0.501672
            0.669978             0.57499             0.58353             0.51288
            0.849581            0.805726            0.339297            0.495934
            0.372492            0.518346            0.548878            0.468543
            0.535139            0.971033            0.640537            0.517069
            0.788543            0.626665            0.622304            0.467902
            0.932898             0.50984            0.438126             0.52569
            0.396731            0.337785            0.518482            0.484428
            0.345016            0.676272            0.524248            0.518802
            0.970431            0.366661            0.714214            0.425725
            0.698361            0.127237             0.66241            0.484307
            0.170234            0.439511            0.459272            0.472825
            0.626524            0.583545            0.489362            0.503486
            0.727542            0.381748            0.480763            0.520341
            0.642528            0.756665            0.422111            0.503566
            0.238742            0.520031            0.504023            0.533086
            0.824079            0.855878            0.577308            0.471177
            0.174783            0.368123            0.654719            0.543259
            0.378465            0.317614            0.319229            0.514348
            0.837124            0.142323             0.56654            0.483183
            0.185638            0.381344            0.348623            0.489952
            0.627688            0.397169            0.637279             0.44818
            0.617858            0.240787            0.603923            0.537002
            0.793934            0.551714            0.331274            0.482224
            0.182808             0.48468             0.51592            0.469627
            0.957819            0.441857            0.685834            0.530412
            0.391056            0.544019            0.579883            0.476059
            0.583178            0.430312            0.379941             0.49547
            0.103974            0.591222            0.481642            0.453364
            0.392314            0.665165            0.600377            0.482471
            0.880167            0.769782              0.5423            0.519579
            0.510638            0.668917            0.502401            0.512357
            0.110639            0.734623            0.492093            0.523405
            0.839234            0.718254            0.486544            0.555329
            0.423184           0.0757481            0.416037             0.48459
            0.686923            0.659851             0.50469            0.512928
            0.765347            0.258794            0.404807              0.5257
             0.27092            0.479792            0.645949            0.452392
            0.861565            0.490707            0.577541            0.478683
            0.195766             0.53638            0.519048            0.521432
            0.422764            0.860718            0.524544            0.521108
            0.314787            0.394179            0.416433            0.490216
           0.0335374             0.29091            0.401806            0.493397
            0.215697            0.153771            0.469482            0.506417
            0.679345            0.601696            0.485549            0.493978
          0.00235286            0.878485            0.630444            0.493766
            0.163605            0.245494             0.39799              0.4896
             0.45456            0.810025            0.519928            0.470392
             0.52636            0.840588            0.548105             0.54042
           0.0367495            0.146125            0.490645            0.489304
            0.686543            0.565496            0.519212             0.46315
            0.423571            0.565364            0.435741            0.452734
            0.139088            0.686125            0.452177            0.539373
            0.286508             0.65765            0.627233            0.517271
            0.912023            0.522901            0.501325            0.497761
            0.281743            0.300216            0.466185            0.478044
             0.02388            0.811778            0.659093            0.492852
            0.235372            0.610992            0.488119             0.47058
            0.342765            0.450729            0.462172             0.51076
             0.34916            0.551057            0.586116            0.517159
            0.165425             0.42341            0.455058            0.473306
            0.456911            0.718001            0.445201            0.517885
             0.58253            0.571119             0.34969            0.458235
            0.202322             0.81861            0.537292            0.485683
            0.968479            0.727363            0.541805            0.484194
            0.887533            0.711683            0.439247            0.511521
          0.00689831            0.517214            0.649369            0.493614
            0.465682            0.527998            0.438986            0.488734
             0.23995             0.63725            0.566247            0.495357
            0.697262            0.257108            0.531588            0.458272
             0.83472            0.520263            0.546622            0.474867
           0.0966308            0.646976            0.486987            0.521736
            0.745635             0.21679            0.621482            0.500904
            0.265677            0.303976            0.419598            0.477696
            0.265539            0.342111            0.497817            0.459948
            0.878197            0.585759            0.659945            0.524089
            0.506972            0.331108            0.477395            0.439879
            0.428221            0.463336            0.479077            0.474844
            0.990738            0.774158            0.517643            0.449721
            0.893012            0.296792            0.470429            0.561588
            0.951516            0.830296            0.474237            0.517218
            0.439629            0.195322            0.531816            0.446651
            0.915237            0.838154            0.375279            0.557026
            0.518045            0.789359            0.440451            0.498008
            0.239755            0.289199            0.353344            0.515223
            0.586429            0.877052            0.550094            0.546372
            0.332489            0.465975             0.65528            0.486789
            0.672894            0.333926            0.590523             0.48754
            0.972606            0.661663            0.534595            0.467277
           0.0557927            0.535455             0.48826            0.498126
            0.287233            0.471059            0.441158            0.494602
           0.0520652            0.653733            0.488059            0.496264
            0.419142            0.273406            0.421541            0.491523
            0.425939            0.471734            0.599253            0.441098
            0.365742            0.432413            0.493175            0.462184
            0.406817            0.523137            0.323041            0.518736
            0.242622            0.785451            0.476446            0.511107
            0.282721              0.9029             0.51243            0.505212
            0.818605            0.384452            0.601843            0.461901
             0.80427            0.487794            0.521849            0.508562
            0.262862            0.332341            0.625014            0.490006
            0.192962             0.76929            0.617847            0.469385
            0.611648            0.946324            0.602886            0.456346
            0.526306            0.402658            0.366909            0.490711
             0.36171            0.511294            0.403383            0.462811
            0.188984            0.610702             0.45769            0.519673
            0.800454            0.549158            0.547935             0.51216
            0.880215            0.599152            0.490922            0.516834
            0.471585            0.617714            0.439326            0.528838
            0.558007             0.94066            0.342247            0.535063
            0.335729            0.357777             0.56084            0.512032
            0.835317            0.629532            0.427738            0.499072
            0.409396            0.649201            0.369525            0.463871
          0.00872097            0.828914            0.597267            0.568253
           0.0520562            0.276333            0.507143            0.489523
            0.889399            0.518562            0.332996            0.476415
            0.822995            0.607036            0.651585            0.487538
           0.0352305            0.354447            0.661068            0.529677
             0.91158            0.328759             0.41185            0.485196
            0.876302           0.0418783            0.379401            0.531661
            0.866773            0.296273            0.562131            0.533991
            0.752208            0.570579            0.469975            0.545355
            0.525838             0.28155            0.638099            0.508901
            0.178587            0.446129            0.364416            0.485004
            0.547923            0.760636            0.522233            0.494036
             0.77698            0.423085            0.523882             0.48999
            0.241067            0.506842            0.559482            0.474086
             0.78978            0.864732            0.560173            0.538399
            0.584866            0.596581            0.712395            0.496433
            0.433236            0.912203            0.471578            0.501103
            0.541328            0.459657            0.406688            0.450149
            0.319044            0.539254            0.542067            0.506661
            0.662779            0.394821            0.397997            0.485454
            0.102241            0.357734            0.397281             0.53015
            0.814961            0.768316            0.642475            0.425212
            0.942614            0.341549            0.546673            0.507838
            0.195102            0.492419            0.561044             0.53434
            0.812035            0.518891            0.562181            0.442384
            0.477148            0.627826            0.427951            0.473722
            0.733232            0.955294            0.661907            0.545408
            0.110274            0.431976            0.317044            0.525768
            0.900899            0.579833            0.532018            0.466033
            0.597544            0.571429            0.510336            0.483103
            0.149035            0.303952            0.510557            0.504313
            0.254325            0.676524            0.490461            0.459057
            0.991952            0.618556            0.715507            0.448036
            0.318419            0.716921            0.522981            0.515753
            0.801618            0.729866            0.558075            0.435378
            0.175674             0.69226             0.34504            0.510488
            0.651419            0.548962            0.497944            0.410378
             0.95581            0.495546            0.390116            0.514046
             0.16977            0.297771            0.299654             0.47942
            0.250744            0.271249            0.445248             0.56102
            0.460017            0.518843            0.566371            0.477996
            0.462874            0.238926            0.531669            0.546247
            0.557794            0.614696             0.44072            0.521775
            0.198515            0.520472             0.40345            0.530561
            0.197757            0.653359            0.611426            0.463411
            0.328533            0.702184            0.440294            0.422293
             0.34848            0.863873            0.496914            0.526379
              0.3687            0.202113            0.498262            0.458277
             0.22601            0.584597            0.618155            0.499743
            0.632256            0.330853            0.338539            0.564919
            0.160217            0.416881            0.359937            0.529262
           0.0899969            0.295594            0.699113             0.41471
            0.652026            0.571188            0.422901            0.494757
            0.242553            0.839049             0.41659            0.540505
            0.731009            0.427771            0.497303            0.525706
            0.619142            0.299532            0.379366            0.477264
            0.591583            0.792953            0.552545            0.454035
            0.616521            0.273206            0.510345            0.504917
            0.721431            0.174406            0.607398            0.541748
            0.593976            0.749379            0.536737            0.481488
            0.822625            0.147347            0.650171            0.468524
            0.633253            0.318342            0.528464            0.544461
            0.811802            0.482456            0.504464            0.575449
            0.589148            0.353957            0.669236            0.454984
            0.770436            0.557326            0.639244            0.555485
            0.896647            0.603719            0.410477            0.525525
            0.780721             0.67073            0.666507            0.529859
            0.594708            0.524297            0.393637            0.499293
            0.413264            0.342347            0.536047            0.514555
            0.213297            0.435765            0.643914            0.485374
            0.163179            0.854369            0.685694            0.489076
            0.647847            0.666035            0.470763            0.501259
           0.0825214            0.460809            0.473881            0.512138
            0.947771            0.794767            0.546656            0.520667
            0.723736            0.334195            0.496101            0.499754
           0.0772531            0.530038            0.458705            0.494707
            0.896505            0.696483            0.576886            0.484905
            0.858341            0.956818            0.404145            0.511407
            0.626941            0.822908            0.535508            0.478984
            0.967566           0.0748379            0.505733             0.50427
            0.759682            0.863691            0.477764            0.471793
            0.217698            0.435467            0.424793            0.550832
            0.782671            0.486035            0.681953            0.469276
            0.586665             0.41168            0.485237            0.526467
            0.436142            0.514268            0.511557            0.535736
            0.640483            0.582127            0.538545            0.533292
            0.484177            0.219304            0.584783            0.463389
            0.177996            0.513589            0.344605            0.452115
            0.527096            0.549048            0.473632            0.491421
            0.406701            0.457193            0.523293            0.541837
            0.893212            0.693667            0.414552            0.494768
            0.209823            0.821544            0.579904             0.50448
            0.515968            0.610795            0.278314            0.500879
            0.239896            0.613706            0.424342              0.4872
           0.0678959            0.361212            0.454174            0.519251
            0.867702            0.333734            0.562399            0.517669
           0.0643456            0.644559            0.506982            0.499602
            0.742888            0.663832            0.468482            0.484603
            0.639485            0.653974            0.450849            0.474237
            0.219023            0.690656            0.447829            0.480267
           0.0281478            0.473428            0.440072            0.464426
          0.00212414            0.679205            0.514205            0.531332
              0.6445            0.284793            0.487242            0.483702
            0.481224            0.454608            0.423839            0.453533
            0.201883            0.507922            0.413083            0.470527
            0.453261            0.175809             0.38328            0.505911
            0.785871            0.574211            0.591873            0.529884
            0.569145            0.324641            0.636349            0.507304
            0.482641            0.578926            0.346479             0.51581
            0.883201            0.531355            0.558949            0.500952
           0.0639067            0.216559            0.710424            0.481284
            0.431553            0.337357            0.536044            0.508416
            0.273128            0.587474            0.535178             0.49168
            0.573982            0.369534            0.297583            0.500886
            0.474583            0.436168            0.357359             0.51537
            0.430469            0.402799            0.567738            0.496705
            0.719816             0.86784            0.544214            0.471904
            0.936804            0.224981            0.581447            0.469878
            0.664457            0.582698            0.353722            0.474188
            0.456721            0.348175            0.567246            0.515807
            0.419367            0.468829             0.37992            0.535913
            0.624174            0.991595            0.550298            0.533741
           0.0605209            0.822166            0.462711             0.49053
             0.86695            0.837977            0.423811            0.495781
           0.0416022            0.514721            0.464876            0.526801
            0.847299            0.384112            0.411716            0.474723
            0.217595            0.584091            0.627675            0.467469
            0.395739            0.267326            0.515142            0.470343
            0.834095            0.892562            0.451492            0.522242
            0.485983            0.349684            0.479312            0.474078
            0.759971            0.649458            0.502891            0.478583
            0.634975            0.458821            0.542953            0.493989
           0.0222222            0.644427            0.512791            0.450984
             0.29963            0.806854            0.472069             0.45146
            0.308617            0.470675             0.58893            0.581114
            0.643097             0.51683            0.518661            0.506781
             0.93538            0.977196            0.236391            0.488252
           0.0894741            0.329868            0.687144             0.52186
            0.807295            0.702548            0.522005            0.458234
            0.880386            0.604828            0.512832            0.492849
            0.417756            0.531492            0.343056            0.497735
            0.701615            0.315882            0.405145            0.462175
            0.473612              0.6293            0.538422            0.505639
            0.562536            0.121093            0.342068            0.471053
              0.2693             0.20597            0.516252            0.510615
            0.194289            0.462528            0.586383            0.464896
             0.64386            0.770937            0.396585            0.485425
            0.251765            0.478583            0.489665            0.523423
            0.564495            0.581281            0.563093             0.50568
            0.936324            0.547525            0.566505            0.473137
            0.649058            0.454676            0.482894            0.447764
           0.0997595            0.481173            0.420506            0.532382
             0.57443            0.435064            0.666646            0.498827
            0.690848            0.356871            0.470454             0.45852
            0.805993             0.49274            0.384801            0.486792
            0.625726            0.478434            0.547569            0.556995
            0.439237            0.528353            0.608961            0.502518
            0.421817            0.282614            0.457415            0.473605
           0.0393633            0.703482            0.452236            0.537547
            0.730271            0.234765            0.541204            0.519976
            0.876838            0.255206            0.355159            0.510825
            0.412268           0.0466591            0.521655            0.477882
            0.633871            0.672631            0.393029            0.519291
            0.255183            0.738781            0.559212            0.461596
            0.150385            0.799162            0.540629            0.506002
            0.792642            0.457372            0.552325            0.528081
            0.368956            0.637193            0.501783            0.518188
            0.712484            0.290424            0.444758            0.467365
            0.736986            0.487776            0.282615            0.467791
            0.453977            0.137383            0.559802            0.509069
            0.690794            0.385498            0.585452             0.53773
            0.704311            0.234061            0.531604            0.479085
           0.0369165            0.372983             0.36841            0.514411
            0.992089            0.652843            0.579477            0.462978
            0.659372            0.739608            0.440503            0.524599
            0.387741            0.565923            0.366042            0.501948
            0.834381            0.920761            0.416706            0.468996
             0.44142            0.117812            0.651231            0.506064
            0.862394            0.595187            0.511553            0.524355
            0.424136            0.556414            0.568535              0.4645
            0.772974            0.236619            0.565691            0.479784
            0.476309            0.146441            0.541957            0.491971
            0.158109            0.150599            0.612662            0.536631
            0.977868            0.527049            0.394461            0.496881
            0.952791            0.589128            0.647808            0.456164
           0.0670657            0.796485            0.539324            0.526304
            0.497903            0.310671            0.450611            0.481925
            0.250428            0.355914            0.403841            0.441428
            0.909072            0.665204             0.54109            0.503319
            0.581022             0.51942            0.420442            0.502586
            0.844841            0.687986            0.422297            0.477716
            0.977368            0.314587            0.318404            0.456932
            0.118276            0.478386            0.652203            0.470417
            0.536315            0.546372            0.424117            0.488408
            0.660667            0.469954            0.471505            0.524098
             0.47082            0.436176            0.547294            0.414199
            0.126566            0.573118            0.436124            0.493411
             0.88865            0.349187            0.577769            0.519824
           0.0519318            0.934982            0.626568            0.489544
             0.82135            0.563581            0.428938            0.469505
            0.144252            0.479362            0.578409            0.483447
            0.317746            0.888593            0.509957             0.49142
            0.572699            0.784984            0.280372            0.494264
            0.410793             0.62703            0.507621              0.4697
            0.140276            0.565744            0.482445            0.512916
            0.658292            0.675539            0.389385            0.480964
             0.15998            0.351096            0.235736            0.498195
           0.0317613            0.460435            0.292908            0.466508
            0.152248            0.746391            0.477784            0.478174
            0.786509            0.418723            0.556589            0.465669
            0.668124            0.698821            0.577858            0.546317
            0.728398            0.809884            0.604759            0.538669
            0.654841           0.0845349             0.59567            0.523304
           0.0431197             0.71508            0.352626            0.548895
           0.0655025            0.719822             0.64426             0.45703
             0.50349            0.649771            0.665793            0.532343
            0.763975            0.310375            0.381042            0.462727
            0.980541            0.676898            0.510454            0.501177
            0.312935            0.399278            0.471943            0.488213
            0.785352            0.850278            0.556166            0.508355
           0.0635732            0.174556            0.700814            0.489471
            0.919326            0.708205            0.681686            0.489679
            0.166652            0.476974            0.579228            0.526464
            0.988382            0.294406              0.5998             0.46775
            0.599782            0.372361            0.577776            0.525193
            0.757607            0.785556            0.459381            0.490276
            0.203596            0.501203            0.491534            0.521474
            0.577331            0.696073            0.619599            0.545434
            0.674322            0.415399            0.477259            0.480065
            0.687905             0.31821            0.374048            0.463265
            0.974208            0.568918            0.589033            0.460609
            0.169192             0.40818            0.412853             0.43884
            0.470512            0.652523            0.586579            0.515146
            0.147078            0.526332            0.545279            0.496914
            0.724564            0.552578            0.520219            0.477177
            0.759064             0.52858            0.497495             0.51015
            0.155005             0.94308            0.379227            0.584274
            0.385141            0.662252             0.53804            0.524618
            0.128917            0.470508            0.506951            0.465584
            0.986998            0.522816            0.519283            0.495126
            0.214249            0.493639             0.50879            0.511604
            0.633669             0.50027            0.685815            0.545886
            0.124906            0.437531            0.418829            0.521283
            0.290039            0.607884            0.555693            0.439632
            0.612225            0.752258            0.530633            0.467137
            0.849788            0.339003            0.600104            0.485742
            0.592565            0.347907            0.510969            0.494181
           0.0945585            0.816347            0.483168            0.489926
            0.506376            0.617385            0.439374            0.475611
            0.491242            0.613176            0.497504            0.531033
            0.266756           0.0423619             0.62964             0.51952
            0.154364            0.332493            0.481919            0.480403
            0.249548             0.60481            0.411198            0.501502
            0.544536            0.728047            0.364258            0.497414
           0.0790173            0.582035            0.362963            0.496379
            0.454611           0.0221079            0.540466             0.49104
             0.16083            0.505971            0.463933            0.539269
            0.103153            0.850581            0.479005            0.552204
            0.903435             0.71864            0.454293            0.484382
            0.473589            0.537366            0.507102            0.467123
            0.897748            0.382546            0.643665            0.495864
            0.916471            0.871187            0.475149            0.552701
            0.402767            0.473776            0.447001            0.515052
            0.186065            0.253649            0.546186             0.49911
            0.442391            0.330878             0.60128            0.481619
            0.461443            0.654455            0.604856            0.526579
            0.962646            0.620398              0.4717             0.54412
            0.133992            0.683266            0.635256            0.576613
            0.867523            0.108547            0.459913            0.503433
            0.905836            0.905998            0.539984            0.512607
            0.346379            0.432605            0.538313            0.541084
            0.782549            0.822359            0.538054            0.485641
            0.724299            0.674674            0.356493            0.485369
            0.730569            0.186469            0.596265            0.480728
             0.14021            0.410413            0.611459            0.465993
            0.790091            0.344316            0.375304            0.473282
             0.54587             0.62332             0.46676            0.518817
            0.374529            0.307129            0.293552            0.487495
            0.884531            0.305724            0.621154            0.481907
            0.786741             0.19099             0.66824            0.482157
            0.452432            0.491081            0.429851            0.517071
            0.892209            0.360224            0.577006            0.545545
            0.252412            0.623545            0.422484             0.47334
             0.78388            0.779499            0.540884            0.544068
            0.940544           0.0387167            0.650185            0.494865
             0.82536            0.600993            0.544451            0.516201
             0.15119             0.73529            0.635514            0.482362
            0.900406            0.397675            0.539907            0.486521
            0.816746            0.822719            0.582483            0.506917
           0.0560419            0.747593             0.68883            0.497015
            0.250093            0.643066            0.675792            0.498421
            0.134492            0.877797             0.58184            0.478073
            0.972706            0.604242            0.449702            0.493269
            0.820203             0.75466            0.719518            0.498044
            0.397793            0.536764            0.569357            0.526597
            0.344044            0.601435            0.495465            0.461969
            0.782631            0.745153            0.490076            0.502954
           0.0272655            0.811885            0.432262             0.55151
            0.565205            0.288871            0.614616            0.500284
            0.305776            0.395536            0.333748            0.508062
            0.726059            0.507118            0.302544            0.518615
            0.979822            0.599901            0.327408            0.491206
            0.364111            0.571913            0.624776            0.494581
           0.0515277            0.341595            0.438599            0.458936
            0.199276            0.330079            0.521418            0.488074
            0.164964             0.39329            0.415027            0.545113
            0.540613            0.434452            0.414216            0.479285
            0.949452            0.158429            0.419476            0.468068
           0.0815098            0.389193            0.300331            0.466699
            0.360194            0.438524            0.591139             0.47425
            0.969832            0.445422            0.473182            0.546629
             0.99412             0.66991            0.432272            0.469298
            0.579099            0.119724            0.459042            0.516761
            0.446309            0.469648            0.531751            0.482265
           0.0865301            0.362473            0.537976            0.487215
            0.249296            0.279702            0.509465             0.47335
            0.199559            0.500484            0.418836            0.553982
            0.349832            0.385247            0.453332            0.475819
           0.0336949            0.584577            0.476354            0.494224
             0.57471            0.505629            0.500085            0.467166
            0.831766            0.678743            0.634703            0.552144
            0.969932            0.938284            0.465022            0.489771
            0.412021            0.236744            0.475623            0.534342
            0.856996             0.44961            0.445022            0.465994
            0.158352            0.420878            0.274419            0.496178
           0.0196688           0.0395685            0.536805            0.540842
            0.838367            0.366932            0.586899            0.485209
            0.617125            0.380112            0.368502            0.499913
             0.73823            0.239114            0.582884            0.492526
            0.887653            0.512281            0.589255            0.468023
            0.697613             0.61138             0.52358            0.492011
            0.713095            0.480533            0.551638            0.441464
            0.713508            0.668229            0.528723            0.510041
           0.0816951            0.738198            0.347056             0.47985
            0.783057            0.441353            0.653398            0.476304
            0.996825            0.679054            0.522629            0.507646
            0.264739            0.777753            0.520997             0.56012
            0.947147            0.797243            0.375263            0.522059
            0.905116            0.315889            0.416719            0.521794
            0.286628            0.545777            0.416926            0.528471
            0.616563            0.272803            0.506121            0.493537
            0.274654            0.424806            0.432088            0.491294
            0.102202            0.743275            0.442214            0.505744
            0.418314            0.556727            0.508389            0.518848
            0.943652           0.0657861            0.445415            0.523352
            0.458931             0.71224            0.434794            0.530851
            0.563333            0.347897            0.644985            0.489531
            0.944843            0.429093            0.480507            0.516516
            0.212056            0.534753            0.606435            0.435649
            0.094694            0.583982            0.668947             0.49503
            0.677385            0.435523            0.449677            0.513655
            0.241036            0.388103             0.69908            0.474484
            0.487406            0.802648             0.48794            0.547656
            0.569476            0.641284             0.31074            0.484023
            0.323425            0.573199            0.587578            0.444934
            0.279584            0.605823            0.480763             0.48254
             0.12899            0.693007            0.588381            0.438183
            0.326003            0.721467             0.62523            0.508425
            0.330977             0.61146            0.415069            0.457653
            0.589562            0.941106            0.454455             0.48235
            0.553888            0.397375            0.607788              0.4683
            0.228056            0.549344            0.410098             0.50095
            0.345276            0.575784              0.6716            0.464774
            0.269685            0.105531            0.626066            0.530109
