#             N = 1:              N = 2:             N = 10:            N = 100:
            -3.43229             1.43483           -0.170552           -0.231072
            -2.13386           -0.516592            -1.79735            -1.02861
            -2.09549              2.7306           -0.605854             3.97844
           -0.450675             4.77977             2.22874           -0.280996
           -0.388898             1.54521           -0.526376             0.82326
           -0.880193           -0.426559           -0.160046            0.293357
             6.17608           -0.755723            0.498307           -0.483982
            0.956283           -0.791567             -10.195           -0.985011
            -7.78887            0.769238           0.0219535             1.83326
             2.31368           -0.431873            0.622776            0.683926
             3.72731            -2.91243             0.36491             5.31815
            -1.59662            -4.77592            0.870517             -1.7469
             4.52434            0.976409             -8.0249           -0.273305
           0.0411855             0.76631            -1.52354           -0.710673
              6.1316             1.96225            0.090908             1.10911
             14.3673              2.3392           -0.784506           -0.450914
            0.857937             1.01938           -0.471785          -0.0954882
            -5.73334            -1.62771           -0.921728           0.0910629
             1.69084            -4.52748            -11.6493            0.837292
             1.13649             32.7087           -0.219122            0.217625
           -0.450044            -1.89035             0.26045            0.189516
             1.84938             -3.7855           -0.074298             2.53896
             16.7906            -1.45158            -9.41432             2.60258
            0.347903             1.38284              38.706            0.878866
            0.253421            0.722862            -11.1361             1.84216
           -0.119515            0.644281           -0.257877            0.840431
            0.688031          -0.0638142           -0.193823            0.301184
             17.0981            -2.87742            -4.14946            -6.74577
            0.352977            0.161947            -1.92555           -0.545331
           -0.232106             200.047            -4.26085            -2.08193
             13.7463            -5.50603             30.5345           -0.526616
            -7.79542            -1.38197            -30.4693            0.104765
           -0.238226            -1.15434            0.699806            -0.86356
             5.79354            -3.21707          -0.0191272             3.91404
            0.518983             22.7441             6.37285           0.0969817
           -0.549743            0.145978           -0.446543            -4.41836
           0.0555351            -5.08601           -0.808744            -33.9873
             1.37858            0.209362            -5.74398            -3.79971
              6.2932           -0.820733           0.0264464             28.1946
            -11.0851             1.61653              1.5454            -1.04052
           -0.660632             1.12354           -0.875095           -0.867268
            -5.78495            -3.48639             1.72777             3.47027
           -0.951339            -1.41121            0.261223            -3.93134
             7.12792            -1.64344            -2.86862            0.520163
             452.174            0.237946            -2.81788             2.53402
            0.420295           -0.918819             2.03068             10.9463
             -1.2674             1.23887           0.0735296            0.513468
            -5.69989           0.0222849            0.219227             6.73193
            -0.84742            -1.88669            -27.6787           -0.658827
            -0.82024           -0.554059            -2.71429             1.37959
            -3.30286             76.8661             1.14319            0.186027
           -0.102791           -0.542852           -0.839966            0.408044
            -29.4615           -0.660796              2.1909             2.60085
             2.72057           -0.751302            -1.42606            -4.51145
            0.174768            -2.68658            0.098344             7.55909
            0.404974            -1.58613            -6.83794          -0.0148732
             -5.5276             1.13482            0.201686              2.6569
            -1.09977           -0.621671             12.4835            -1.53324
           -0.649991             1.27483            -1.18295            0.642881
           -0.752095            0.061144           -0.619969            0.605127
             -1.2727             -1.0323             1.15854            -33.7432
            0.857367            0.308548           -0.658413             2.80947
            -1.19003             74.9367           -0.437508           -0.910517
            -2.19522            -1.59776             -1.0268           0.0595173
            0.398512            0.276411                 1.9            0.197031
             -7.6855           -0.208848            -1.03195            0.181277
            0.660901             3.88635             1.78928            -0.85063
            -3.28652            -1.30294             2.01252            -2.35633
            -1.17579             38.0815            -5.63008             -11.374
            0.434999           0.0793735             1.80759            0.108715
            -5.96368           0.0838039            0.795558           -0.174849
           -0.207063           -0.762528              9.3215              1.6131
           -0.239115             1.13206           -0.148992            0.943749
            0.347442           -0.464714             5.93058            -1.53926
             4.82042            0.552193            -1.69445             12.9861
             1.33295           -0.262447             13.8708             4.11609
            -2.26718           -0.136417           -0.203425            0.327488
           -0.356878             2.54619             2.17539           0.0412713
            0.295557              3.4494           -0.251136          -0.0468854
            -2.35541           -0.336572            -1.23621            0.446762
            -3.38226            -2.59064             2.89999              1.4195
            -17.7398            0.214118            0.619088            -68.9318
           0.0301155            -1.52771             181.763             1.68502
             2.43044            0.113347            -0.47789             5.86684
             7.20047            -2.21095           -0.696488            0.493655
           -0.916352              29.524             166.078           -0.986464
           -0.340601           -0.986273           -0.944688             2.95222
             1.81359             1.08826             2.92418            -2.08929
            -1.79388            -44.0141            -4.00755             2.47328
           -0.660873             1.87202            -44.2618             1.87178
             1.50191           -0.776009            -1.45988           -0.634073
            0.419936            0.174018            0.447821            -14.3625
            -0.45184           -0.566889            -3.87219             1.31058
            -1.38769            -3.62214            -0.55807            0.469861
            -3.94555             -1.0153             3.82702           -0.764112
            -1.16256             1.05632           -0.190694             1.73409
            -1.98014           -0.340672            0.102367            -0.31393
            -2.45894           -0.217276            -1.22556            -1.17445
            -2.01328            -2.20668           -0.686938             -1.9995
            -4.57211            -1.39125             6.59318            0.313445
             2.32178             48.0211           -0.886526           -0.326725
            0.355056            0.721094            -2.07134            -1.68764
             3.72247              1.0413             5.18679          -0.0535542
            -1.63964            -14.7622            0.653565           -0.530628
            -19.8711            -17.5598            0.821756            -1.80236
            -1.01834             1.09193            -2.51275         -0.00883886
           0.0999004               2.763            -34.4314             1.63491
             3.25002           -0.209534            -46.3044            0.560884
            -1.85403            0.801301            -1.35838           -0.736499
            -1.59102            -2.17929              22.325           -0.685716
            -9.24012            0.437831            -8.44426            0.556173
             24.9558          -0.0611575            0.516193            -1.43602
            0.382954            -2.85156           -0.712333            -12.2967
            -1.71776           -0.317108             0.87831           -0.529964
           0.0576265             2.72644           -0.551122            0.156583
           -0.246545            0.773852             21.3221             1.64424
            -6.02404            0.254972             1.06401             -3.3432
          -0.0143539             12.4021            -0.59249           -0.277104
           -0.448998             45.2415             1.43845            0.400786
             0.12457             1.13034            -1.62962            -2.67278
           -0.219598            -2.65975             2.08855             3.11402
            0.484859            -1.74463            0.315412            0.638063
             8.10654              16.311            -2.14038             3.27173
            0.347023            -4.10446             5.37983            0.779904
             4.13328           -0.179608             0.87056            0.200355
             2.88032           -0.701779            -2.99054           -0.789743
             0.42238            0.646287           -0.122464             1.28135
           -0.353848           -0.710733            0.247279            -4.01537
            -1.31892             2.38122            0.313964            -8.09017
            -3.11063           -0.144076           -0.562205           -0.848666
            0.107326           -0.796864            0.662074           0.0746642
             2.46479            -2.73988            -6.29165             5.31503
            -10.0479             1.65352             -1.0733            -2.42219
             1.81597           -0.201774             5.57617             100.961
            0.322229           -0.542615             1.54969            -1.26829
             0.58423             15.4106           -0.301576           -0.982622
             1.21726           -0.469069            -12.1935           -0.184379
           -0.612249            -3.56505             14.8734             1.46268
           0.0274006           -0.525712           -0.247562            0.655075
             2.12779            -2.45051            0.125273            0.722867
           -0.029709              4.6272             1.05384              -5.898
           -0.289449             1.35504            0.792918             1.53608
             6.09446            -4.64026             3.63429          -0.0514561
            -2.39262            0.458782            0.570944            -5.13602
           0.0856649           -0.331217            -3.05703            -9.45677
            -1.78478            -3.50709           -0.430598              4.5937
             20.9193             2.58561             1.85069           -0.312726
           -0.564845            -81.2996             11.2531             23.3844
            -1.98904            -7.94163            0.467969            -1.37293
             10.1392          -0.0890287            0.275938            0.930076
            0.873631             2.15748            0.554332            0.245702
           -0.798067             0.80874            0.850436             1.80789
           -0.339488             2.91121              1.2004             23.9894
           -0.801169            -1.04547            0.376124             2.20316
           -0.361344            0.229703            0.565513            -18.8684
            -1.78438           0.0183196            -1.40975            0.812016
             0.58565           -0.471769             -10.718             13.1165
            -38.2606           -0.683418            0.634914            -1.66592
            0.103798            -1.02534            -1.15408            -0.94483
            0.974613              1.4884            0.374099            0.668415
            0.202158            -3.55703            -0.89624            0.419444
             12.7047           -0.210233             7.75835           -0.889381
            0.350977             -3.7861           -0.318579            -1.67242
           -0.600397            -3.91702            -1.72574            -4.27873
            0.409313            0.332895          -0.0867739           -0.202214
           -0.718944            -1.19781            0.229645            0.110961
            -9.43502             3.68545           -0.216142            -45.1623
             2.25623             3.94205             2.23565            0.391839
             -2.5053            0.446464            -3.56707           -0.834351
             2.14151             1.67465             1.26083            -2.20373
            0.300795            -1.07638            0.668156            -57.8635
             0.14947           -0.577969            -1.84987            0.205695
           -0.773161            0.243482             1.04969            -34.5557
             17.8713            0.164273            -1.34011            0.815986
           -0.451311           -0.413136             2.14319              1.2104
             2.67809            0.139126            -3.84102             0.06056
            -2.42544            0.432262              0.6909            0.774041
             13.9448           -0.153218             0.73321            -1.10116
             1.00847           -0.824564             6.95388            0.894468
             1.61378            -1.92465            -2.95186            -2.53846
            -1.33526           -0.352992           0.0536438           -0.913259
             22.5494           0.0350589            -1.16704            -0.97935
           -0.175509           0.0966731          -0.0646842            -3.99098
            -1.24432             1.10068            -1.96938             1.14834
            0.512881           -0.116007           0.0795845           -0.847556
            -1.24882             4.05333             4.05986            -1.19897
            0.884161           -0.908549            -4.06331           -0.865535
           -0.979742             7.23301            0.260992            0.579964
           -0.692587             1.35783           -0.400847            -1.18106
           -0.371681          -0.0315171            0.300659             1.18116
              3.5843            0.472389            0.149442            0.240912
            -1.57059            -1.13759            -4.33637            -3.47143
            -1.00589            0.537676             1.59336             4.88795
            -1.01326            0.574733           -0.806925            -1.20326
            0.245502             1.82704             1.55858             1.92797
            -24.1189              0.4541            -1.48359            -4.49788
             0.99471             -1.5852            -2.18614             1.58267
            0.289754           -0.778486            -1.59596             125.669
             3.00883           0.0731699            -1.13552           -0.144735
             1.09401            -1.32311             2.70806             1.01443
           -0.395928            0.217158           -0.877192              34.157
           -0.514109            -4.96939            0.602265             8.03249
           -0.183412           -0.134337            0.206146            0.846935
              4.4675               2.516             13.3768              2.3598
            -4.08999           -0.196315            0.696766            -3.20428
             -4.0486            -1.53375           -0.483472             0.26524
           -0.958555             7.12952            -4.02625            -1.90172
            -5.79018            -0.01463            -2.18258            0.887697
            -5.05478            -2.67959            -2.79942            -62.1671
            -1.91771            0.101134            -1.76455          -0.0811918
             -1.2582             3.21725           -0.597479            -13.7521
            -0.61406             1.29197             0.41302            -5.27729
            0.395544           -0.315377             7.33906            0.717833
           -0.148854             1.44678            0.962867             16.6006
           -0.439146            -4.94442           -0.672789           -0.061614
            -11.5382           -0.048587           -0.192485            -3.34757
            -26.1053            0.602225              1.3225            0.417317
           -0.388724            -78.4609            0.468034            -1.46138
            0.134213            -51.7591             1.27245             -2.1747
             3.70727            -2.67009           -0.342072            0.917057
            -0.14726             2.63548           -0.299058             2.05386
             2.94577            -152.787           -0.694806            0.192468
             1.99126            0.953477            -2.54385             0.58067
            -5.38993             4.21978             1.76114             1.44103
            -4.24235            0.482043            0.865907            -1.75516
              1.4493             5.47803           -0.838407            -179.184
             1.51246           -0.493562           -0.788235             2.48859
          -0.0834621            -8.83409            -1.99028            0.131028
           -0.983984            0.997455          -0.0863073           -0.424955
             1.35452             7.95936          -0.0239971             1.99288
             2.68388            -1.09852            0.262747            -2.49705
            -2.90313             4.88126            0.670602            -8.31758
            0.599712            -4.93053           -0.382099             2.26241
           -0.648509            -1.41066           -0.791712            -4.80146
             0.26447           -0.683672           -0.605629            0.392764
            0.450549             1.22757            -18.1454           -0.321548
             1.41956            0.277373             1.41719             27.9903
           -0.478379           -0.583949            -3.61956            -1.72771
             375.508            0.322953           -0.292879             4.73063
             3.11964           -0.356784            -46.6969            0.267089
           -0.282413           -0.534183             0.27446             -0.7718
             1.66657          -0.0540474            -1.53699             3.41315
             3.93877             -6.4696             -1.2603             1.20155
             1.75668            -7.00213           -0.101878            -4.56279
             1.11307          0.00394072             1.72463            0.205725
             -1.3736             1.41729           -0.576493             2.89024
           -0.541855            0.990732           -0.558458             -1.9451
            0.564305            -1.00209           0.0605526            -0.44956
             1.05978            -1.61938             1.43729            0.408149
            -15.8587            -2.09296           -0.629216            -2.09064
            -27.4564             1.58348            0.203188            -1.02978
            0.470212             1.42382            0.462816            -75.6922
            0.182884            -157.525            -0.10064              16.985
            0.660137            -2.94838             2.15231            -1.95935
            0.192486            0.315315              1.2464            -2.35168
             1.98145             0.90981            -1.84348            -4.98316
             24.3614           -0.270647          -0.0169846            0.804599
           -0.521165              32.455            0.908785             -8.7682
            -3.39358            -4.89466           -0.573614           -0.396644
              4.3852             0.47693           -0.753683           -0.142327
              25.763           -0.094271             1.70216              1.1576
           0.0873871            0.257493           -0.704521           -0.847739
           -0.399361             2.21844             2.68781             7.05079
           -0.750525           0.0347656            0.563806           -0.751277
           -0.776847           0.0435501            0.125588             1.68984
            0.487816              4.3916            -1.42453           -0.429085
            0.388406           -0.192678             2.56041             1.50579
           -0.481254           -0.281559             3.73392           -0.372413
           -0.296615             1.16372            0.442664           -0.123003
            0.141156           -0.893669            0.942151              1.7906
              20.335            0.409778            0.250942           -0.600464
            0.577661            -28.9145             4.11947            -0.68617
            -4.73468           -0.165753            0.413717           -0.953592
             1.17353           -0.804524            0.742525             1.12728
            -1.40008           -0.483079            -1.24618            0.237686
           -0.739947             2.35875              4.4547            0.769601
            0.943189             1.11557           -0.678505            0.354651
             4.91819            0.892314             28.4133            -4680.73
            -1.47399            -2.57109           -0.208324             1.68322
            0.663763            0.965142           -0.313464            -2.53297
             8.65805             1.99128           -0.459359            0.456438
            -1.20959           -0.217369             1.18673            -7.28374
           -0.246066            0.198224             2.12218            0.714896
            -5.69476           0.0218953            -2.32025           -0.338579
             1.37997            0.795636            0.927353            -14.5966
           -0.580741           -0.488886            -1.27949           -0.215009
            -1.45087             1.09549            -1.84332            -6.27672
            0.837717             1.11668             2.12484            0.315189
           -0.874347           -0.341427          -0.0217829            -0.36576
           -0.836687             14.3463            -1.42084              57.457
           -0.556176           -0.192446            -9.60285           -0.385301
            0.258616            0.114605            -1.18711           0.0883881
             1.33473          -0.0316217             3.41176           -0.167109
            -8.46526            0.648034            -1.08267             1.68525
           0.0241812            -7.57606            -1.05167            -2.12357
          -0.0160588             1.20344             5.40563             1.46987
            0.738533             1.53137            0.242338          -0.0439228
            0.462962            -1.78257              -1.821           -0.338345
            0.812751            -2.18192             2.27965            -2.19532
            -3.51878          -0.0166129            0.650635           -0.339539
              1.3348             2.39813            -0.46639            0.388583
           -0.422154           -0.339273           -0.968504           0.0933902
           -0.391354          -0.0658384           -0.918356            0.376576
          -0.0290954             3.25672            -1.99581            -5.06476
          -0.0924242           -0.943519            -23.4852            0.819149
           -0.159054            0.469787            0.713662            -2.48551
             1.29478             1.12421           -0.283583           -0.420954
            -5.03221             1.81982            0.805939            -0.48354
           -0.652738             1.16617            -1.28282           -0.222029
             1.72548             4.58634            0.901255           -0.700688
            0.355884            0.696413            -0.20104            0.510916
           -0.494933             18.0759             1.69815             1.91854
             3.16497            0.860471             10.1441            -0.27056
             1.05619            -2.20823           -0.376395            -1.70274
           -0.296726             0.92975            0.671906            -3.84265
             5.92389             -1.7342           -0.482248            -1.09789
             6.11612           -0.908588           -0.112275           -0.864502
             2.19739            -13.4074            -7.52993           -0.209921
           -0.728588            0.214784          0.00816959            -2.79896
            -5.93197            0.492369            -2.97676            -1.69008
            0.229739             7.00731           0.0657056           -0.240452
            -1.83952           -0.151394            -1.25036           -0.296323
             4.33992             2.60513           -0.157792           -0.376272
          -0.0434058             2.91862            0.867704            0.227905
            -1.44577           -0.531994             5.62635           0.0566851
           0.0495449             0.50836            -2.09897            0.184466
            0.405697            0.177386            -2.65281            0.220999
             3.96051           -0.391386            -1.73218             16.6605
            -2.16705           -0.292507             0.56468            0.598162
             2.19852           -0.753131           -0.184346          -0.0872594
           -0.435038            -2.35286             2.01116            -6.14762
            -1.81551             1.54958           -0.612414            -222.911
           -0.678278           -0.597894          0.00917053            -1.40637
             4.94516             2.09592            0.363965            -4.54933
            -7.06887           -0.215066            -1.19606             3.88638
             1.27879            -1.73371           0.0171104            -4.70458
            0.731148            0.388105            -1.28304           -0.441316
            -7.66299            0.233044             3.11834             1.39633
            0.126561            -4.40614             6.89518           -0.678913
           -0.238166            -1.05982           0.0688498              2.3063
            -2.58914            -1.15488            0.262592             1.47311
            0.973574             10.7188            -1.91656            -7.30821
             7.78408             4.98585            -2.28002            0.888871
            -0.37825             -7.5603             24.9484           -0.434263
            0.196136            -1.30255          -0.0753548            -1.17164
                -1.5            -23.3584            -1.23025            -5.88965
              8.4218            0.816096            0.222608           -0.853861
            0.270346           0.0878766           -0.572179           -0.708795
            -1.69529            0.917607            -2.07782          -0.0714816
            0.584483             6.02688            -1.33977             1.77174
             5.69952             -1.6126            0.655107             1.70238
             3.91456            -5.97509            -6.36709              1.1302
             1.07867            -1.32701            -26.1871             3.43694
            0.406875           -0.443949           -0.441797             15.9109
          -0.0617843           -0.627676           -0.225875             1.17399
            -503.619             5.04366           -0.463249           -0.804467
             1.15207            0.583964           -0.177848              3.4963
          -0.0177656             3.52071            -5.17798            -2.08244
            -1.86442           -0.643286            0.438678            -0.74966
           -0.568576              2.3466             6.04725            -1.08764
            0.997256            -1.76341            -1.03741            -9.88374
             0.94355           -0.238494            0.311404           -0.491774
           -0.271015             4.06578             47.9072            0.115775
            -2.63714            -1.61337             1.77636             2.62152
            0.528009            -1.86197            -19.9054             77.5853
           -0.282148             -41.821            -1.51218           -0.904543
            0.234043             11.8137            -1.02245            -16.8139
            -4.28448             0.57891             1.09341            -0.24783
             2.30233           -0.782893             1.16229             1.75338
            0.117315             2.85477            -1.18472             1.08809
            -4.42814              1.0323            -0.26931            0.639329
            -1.15314            -2.80902             86.8398           -0.406181
             607.609            -4.43009          -0.0494169            -7.52879
            -4.79839            0.780496            0.378082           0.0414793
             6.69332            0.314932            0.501093           0.0342372
           -0.236204             1.62765           -0.439684             2.81326
            -1.21866            -1.15801            0.233189              1.7455
            -1.63604             0.12143            -5.25484             1.45383
             -1.0682           -0.297643            -1.82364            -0.45137
           -0.415677            0.183679             19.2308           -0.928585
             1.47527            0.197227            0.228392             1.04675
           -0.801011            -1.25576             1.12664           -0.395216
           -0.143248             -3.8461           -0.131044           -0.591064
           0.0345678            -3.04479           -0.671143            0.185096
            0.490062            0.271597             2.09787          -0.0358775
             1.63704             11.7006          0.00245467             1.68758
            -1.42298           0.0602439           0.0268554            -13.6346
              1.2943            0.720003               7.274          -0.0715862
           -0.659107            -1.56335            -4.03514           -0.630077
           -0.358069           -0.190015            -1.10105            -3.94657
             2.71129           -0.227197             1.23895            -548.298
             0.88136             2.95325            -1.54322           -0.205522
            -0.41821            0.155754           -0.493969             7.92173
              2.6768             3.63475           -0.510152             2.04623
           -0.491415            -1.60331             5.59713             0.16283
           -0.354449            -11.2932             3.64552          -0.0144476
           -0.884463            -4.11847           -0.628605            0.801058
            -1.70996            0.500349            -75.1459           -0.421826
           0.0456823             27.1856            0.461958           -0.219841
            -1.21789            -1.55191            -1.89126            0.245483
              2.3227            0.333765            -0.50815            0.401585
             1.30221           -0.125359           0.0231073           -0.972078
           0.0311377            -4.77668           -0.726681            -1.04593
            0.089563             0.02102         0.000298292            -1.59723
            0.463536            0.677846           -0.723819            -7.26139
            -1.35882            -2.24599           -0.267698            -8.73207
            -1.07129           -0.891681            -9.23125           -0.473252
            -1.29851           -0.452479            -4.04352            0.823251
            -2.58304           -0.689885           -0.707468             4.34088
            -2.72694             0.75611             1.30306            -1.11481
            -2.58485           -0.201332             12.0201            -1.58038
             1.76578            0.186475             1.02899             2.19084
            -2.25268            0.233937            0.427467            -7.53196
            -3.93054             1.27373            -3.92114            0.571054
             1.66038             3.59207           -0.106952           0.0453224
          -0.0370977            0.276727             8.02473             3.31128
          -0.0265166            0.735165            0.195847             -1.3224
            -0.37185             1.90581             20.3328             1.32381
            0.740957             -1.1274             -1.4319             104.325
           -0.262442            -1.48368             1.21809            0.467647
             0.34884             4.77244            0.953616            0.417766
            -1.53742            -12.6644            -86.2538            0.586462
            0.321433            0.854426           -0.615225            -1.44449
            -1.28566           -0.206842              1.7829           -0.698003
             2.26684              0.2288             20.3146             5.61218
            -1.16524            0.139724           -0.301641             1.11977
              3.8509             1.53222           -0.328749             -2.8527
             1.70201           -0.358081            0.605909             1.23282
            -1.58989            -2.40447           -0.818799            -1.46305
           -0.979012            0.537749             2.55516           -0.627529
            0.830779             1.20459             -3.1569           -0.357315
            -1.61438          -0.0153504            -2.27087             1.28219
           -0.125458           -0.227266             -26.903           -0.328216
            0.335073            -1.44692           0.0849516             2.51352
            -1.15201             25.7781            -1.02604            0.935387
           -0.498019            -2.40257             3.71656            -2.78908
           -0.580649            0.711472            -3.19771            -0.89849
            0.739631             7.97697             10.5821           -0.479596
             2.81908             1.16028            -2.74823            0.049468
           -0.311047            -0.15684            0.796889            -3.31768
            -1.16515              1.4649             1.38704            0.504095
             11.2495            0.758223            0.480909             1.09511
             0.12088           -0.506554           -0.675416            -2.45712
             2.73938           -0.582634           -0.970073             11.1378
            -21.9578           -0.885989           0.0200125             3.67756
             1.36787            -1.09101              1.6351           -0.669731
             1.24935           -0.831494            0.142877          -0.0904973
           -0.724494            0.344412             1.72474            0.739228
           -0.279792            -1.39247            0.213075             20.8197
             1.97821             1.23692           0.0295602            -0.30859
           -0.176511           -0.293751            0.792557            0.834693
          -0.0142601             1.37761           0.0317856            0.796129
             14.8587             1.25538           -0.684308            0.951959
            -1.18352             1.19514           -0.636538            0.731182
             -2.1147           -0.208659            0.448194           -0.763174
            -4.31933            -1.42897            0.647728             1.55315
            -8.84366             -1.8087           -0.270088            -4.72624
             2.06362            -1.58156           -0.953354           -0.190915
             4.40385            0.289784            0.118337            -0.28562
            -43.4894            0.128848            -1.52051            0.671195
           -0.760403             6.88045           -0.169279          -0.0533608
           -0.876765            0.976967            -1.05445             3.05592
             1.96678            0.693781            -4.05051            -0.17241
            -2.34564           -0.496445         -0.00572937             9.67118
            0.606203           -0.112921            -4.00647             4.24234
             1.37057            0.969939           -0.329127             44.4809
             0.32345             1.35169             -2.4658            0.350127
          0.00970415             1.09236             2.06254            -2.12745
            -17.3787             1.06813            -1.33168          -0.0611839
            -127.031           0.0663781            -1.08895             2.66355
             1.29608            0.753685             0.52716            0.921083
            -1.67078          -0.0132753           -0.238737            0.594359
            -3.95077             1.12719             1.97143            0.397224
           -0.230851            -3.41561              -4.255           -0.641566
            0.399707           0.0674898            0.996828          -0.0834244
          -0.0982779           -0.319371             3.41221            0.586437
            0.346732            0.347621            0.742441           -0.907879
            -21.8575           -0.243823             1.36007            0.664056
          -0.0741857               1.758             3.90366            -1.89057
           -0.203568            0.801889             2.24661            -19.3066
            0.229156            -1.06752          -0.0595177             1.56638
            0.511302            0.336714               2.336            -2.47028
            0.218362             2.09761           -0.151587           -0.541882
           -0.298008            -15.4568            0.111172            -1.77018
            0.137981             1.57147          -0.0378456            -1.92959
             -1.6651            0.371307            0.945974             1.54674
             2.65675             1.51949            0.431032            -81.6694
            -4.23716            -8.80199              1.5142            -1.01357
            -2.07794             -2.6608           -0.235172             -3.7724
            0.586947            -2.16835           -0.775184            0.920544
           -0.273609           -0.626587           0.0967757           -0.112586
           -0.414697           -0.276384             2.23819            -7.10827
            -1.62917            0.335299             0.65689            0.545073
            0.452814             6.09508             40.4174            -1.25301
            -15.7421           -0.369853            0.186722           -0.607127
            -3.42069            -1.14797            -1.16717             5.54126
            0.243464            -1.34393            -8.83535            -1.87814
           -0.584455            0.290689            -1.74409           -0.704211
             1.33241             -1.5007            -1.33365            0.492257
           -0.178645             1.31511            0.186294            0.641052
          -0.0262478            0.189026             3.03965            0.824235
             1.43968            0.216609           -0.484547           -0.183169
             3.33145           -0.134585            0.203054             1.25028
           -0.303608           -0.734499            -13.0863            -1.17782
            0.779423            0.102622            -1.27655            -2.69848
            -1.13283             1.47053             2.04609            -5.58177
            0.154442            0.380297            0.768346           -0.458071
           -0.118521            -1.55248           -0.394158            -2.66459
             6.93996             5.71682            0.920187            0.231158
           -0.187578            -2.50946            -4.38105           -0.232282
              1.6538             1.98339           -0.256937             5.74346
            0.408631            0.362988            0.825006             1.78148
              -1.173           -0.192452           -0.184093          -0.0475375
            0.245429            -18.6389             6.48506           -0.914791
           -0.480958           -0.324348            0.703378            -8.60369
            0.359321            -4.86547          -0.0522908             9.52962
            -1.88916            0.291827             3.37386             2.12572
            -3.92399           -0.716039          -0.0309868            -1.03916
            0.278404             0.15464            -1.32102             1.21745
             3.15059           0.0659823            0.120683             -2.3818
            -28.7666             0.68016             24.5403             2.41256
            0.873816            -1.52638            0.105231            0.167265
            -17.6178            -1.68046            -13.3368             1.21216
            -1.08967            0.241111             1.73145          -0.0127776
           -0.904599             5.83139            0.883537             1.04694
            -1.28094             1.72439            -7.49342            -1.57578
              0.3428             -21.209             1.25458             6.16787
             8.27375             1.19319            -1.19433            -1.72358
           -0.497464            0.580936            0.475907             -3.2576
           -0.417551             0.72732              2.1314          -0.0295806
            0.279386           -0.703903             2.27522             2.11739
           -0.956368            0.955818               14.82           -0.596095
              1.8801             29.4522             3.11444             1.27017
            -2.84997            -4.84164           -0.506957            -1.03981
          -0.0604687            0.376209            0.362127            -1.53422
            0.617916             1.83433           -0.102736            -3.40154
            0.587925            -25.3242           -0.896136            -4.65798
             1.82295             1.48675            -3.61257             -1.8712
            -1.14505            0.816474           -0.714643            -0.40065
             7.60236            0.447443             2.00194            -3.42843
            0.262287            -2.16552            -1.17561              1.2126
            -2.05984            0.194155            -3.80424             1.20293
             0.11998            0.550553            0.169377           -0.148485
             13.3813           -0.951493             -2.8468            -7.37795
            0.348134           0.0396594           -0.976565           -0.928495
             1.06874           0.0152383            -5.37187            0.192197
             -1.6511            0.134888            -3.00564             49.9639
          -0.0324452             2.17872            -3.80304            0.497698
            -4.45667             0.33397           -0.279136           -0.377092
            0.286351             1.64189           -0.341252            0.040828
            0.438195           -0.728186             19.1487           -0.340431
             1.79273            -1.47386           -0.991899           0.0397208
            0.751585            -2.99529            -3.16302            -6.93154
           -0.281745             2.60631             1.91382              39.714
            0.551382            -0.24995           -0.437694           -0.441286
            0.101297            -1.08073             5.38345           -0.558015
