#             N = 1:              N = 2:             N = 10:            N = 100:
            0.267133            0.184883            0.547917             1.00307
            0.414443             1.25003            0.605869             0.96308
             1.48373           0.0703754            0.911978             1.09543
             0.62695             1.09314            0.804388             1.09935
              1.8723            0.980962              1.9984             1.13642
            0.646335             1.95936              1.1185            0.988641
             2.96602            0.709485             1.22207            0.974239
             1.37231             1.55914             0.62241             1.17302
           0.0438213             2.45991            0.944126             0.93069
             1.00792             1.13828             1.40644             1.12048
             2.03788            0.789701             1.11893            0.874127
             1.40416             1.70688            0.481383             1.02129
             1.91004             1.19903            0.619111            0.988295
             0.45476            0.395879            0.988938             1.00981
             2.23205             3.97305            0.937525              1.0311
             2.19536             3.29455             1.11182            0.944918
            0.259077             1.91014            0.568195             1.08676
               1.199             1.58376             1.49731            0.897709
            0.451878             1.19864            0.874081            0.949681
            0.581076             1.68561             1.13801            0.995009
             1.95731             1.38918            0.692032            0.901901
             1.35657             1.37061             1.13981            0.843767
             3.50323             0.54489            0.958355            0.982273
             1.50637             1.65403            0.570273            0.966416
             2.68165            0.264502            0.867218            0.862241
            0.287885            0.951672             1.01025             1.05177
             2.85304             1.02232              0.7801            0.967495
             1.37752            0.729183            0.735073            0.969002
            0.990475            0.591432            0.915188            0.940417
           0.0820579             1.78343             1.11824            0.976236
            0.839164             2.56391             1.02632             1.01889
            0.182018            0.496765             1.49667            0.973367
            0.736755             1.84085             1.09975             1.04121
           0.0756815            0.614277            0.750217               1.008
            0.717609             1.37479             1.03887            0.925294
            0.415701            0.255088            0.952978             1.01188
            0.272603             2.39603            0.751289             1.08761
             1.88638            0.246089             1.36517              1.1632
             0.74173             1.81768            0.515178             1.00053
             2.08494             0.68343             1.16497             1.03248
            0.217496            0.578023             1.24704            0.874283
             1.88215            0.623948             1.26187              1.1441
             1.68601             1.36316            0.947833            0.954658
             1.18039            0.115838             1.73702             1.07629
             1.13284              1.8995             1.15159             1.05643
             1.23953             1.61287             1.50376            0.882178
           0.0114804            0.600727            0.624443            0.803268
           0.0969392            0.111738            0.835722            0.784431
             2.83518             1.62748             1.48149              1.1088
           0.0107196            0.555578            0.907052            0.969309
            0.653603            0.385863            0.402258            0.875268
            0.637353             1.00871             1.28111             1.10089
             0.46843             1.75904             1.01439             1.02023
            0.747043             2.33084            0.878905            0.922312
            0.101157             1.97085             1.18168             1.17413
            0.275471             0.28411            0.813959             1.03525
            0.327198            0.300656            0.536575             1.02593
             2.45059             1.69736             1.05923             1.11545
            0.483925             2.20187             1.35336             1.05953
            0.939969            0.173732             1.86481            0.924924
             2.61981            0.701183             1.23061            0.888004
             1.12435             2.24226            0.429645               0.979
            0.286871            0.457304            0.852231             1.20679
           0.0222928             2.72819             1.03619            0.956617
            0.972968            0.480159            0.507725             1.02059
           0.0498035             3.01323             1.35542            0.863519
            0.450219            0.753995            0.896267            0.994239
            0.791374            0.576606             0.61964            0.920231
            0.500766             1.31958             1.15075             1.06941
             0.86814             1.23169             1.28203            0.928859
               0.224            0.401531            0.707059             1.21826
             1.17277            0.836411            0.621684            0.981209
            0.367161             1.05237            0.735382             1.20892
          0.00147532            0.293658            0.864453            0.847797
             1.67788             2.33564             1.37263             1.13626
             1.58665             1.70386             1.06436             0.87803
            0.415055             1.04219             1.05597            0.844247
            0.264397             1.05374            0.917552            0.985805
             2.26391             1.75352            0.723773            0.946862
           0.0699614            0.811611            0.932689              1.0883
            0.485105            0.377158              1.0354            0.954864
            0.174714            0.318523            0.747101            0.856899
            0.718221             1.22013             1.28798             1.06057
             1.04862            0.277667             1.14805             1.02746
             0.84052            0.578191            0.770891             0.93856
             1.71942             1.31473             1.16668            0.890477
           0.0351319            0.627705            0.581095            0.988372
            0.173453             2.92592             0.74676             1.13698
           0.0994908            0.698201             1.07274             1.03032
             3.87696            0.647499             2.26046            0.973584
            0.102975             1.04077            0.942131            0.954784
            0.581796            0.310648            0.842504            0.920424
             2.82146            0.871039              1.3812            0.925242
            0.410343            0.406938             1.42586            0.934559
             1.12382            0.384606            0.834461            0.832995
            0.787793            0.300784             1.17692            0.915998
             1.00274            0.915601             1.51971             1.04522
              1.7898             1.22142            0.860641             1.00979
            0.082807            0.907949            0.822838             1.25665
            0.300455             1.66367             1.28279             1.11223
          0.00178117            0.941987             1.07991             0.93991
            0.227033             2.71446             1.57707             1.20631
             1.32446            0.865752            0.852711            0.820289
             2.96084             1.95119             1.45693            0.886455
            0.291694            0.666714            0.779317             1.05552
            0.166009             1.29717            0.797287            0.961104
             4.02559              2.2468             1.41049             1.20996
            0.730865             1.27876            0.650188            0.928735
            0.327393             0.11426             0.29674              1.1137
            0.981814            0.986718            0.965132               1.129
             1.82626            0.649644            0.827879             1.03669
            0.846438            0.510417            0.644292            0.922332
           0.0621164             1.22512            0.910807             0.76349
             1.02037            0.467269             0.77246             1.08943
            0.319679            0.693361             1.04329             1.01174
            0.156612            0.691137             1.45365             1.08872
           0.0309251             1.40721            0.742691             0.92475
            0.531936            0.916449            0.829637            0.934867
             3.07404             1.12943             1.04555            0.966223
             2.30973             1.54196            0.805208             1.02558
             2.76038            0.473806             1.22616            0.985121
             2.11568            0.751904            0.836915            0.963451
            0.094698            0.361599            0.922817             1.08614
            0.696226            0.883375            0.427739             1.03693
             5.04435            0.365442             1.12521             1.05954
            0.771075             1.63611             1.17831             1.10359
             0.62624             2.71224             2.09041            0.937143
             1.33254            0.263167            0.732851            0.994196
             2.85583            0.235793             1.57894             1.05887
             1.11843             1.08556            0.645867             1.04461
             0.59581             1.16113            0.962573            0.845683
            0.553302            0.275246            0.842462            0.923064
            0.278413            0.479586             0.75385             1.11347
             1.01898            0.582868            0.471569             1.16095
             5.63023            0.667969             1.58157            0.900342
            0.202437            0.431629            0.515533             0.88525
            0.308722             1.76509            0.819508            0.970118
             1.55808            0.982305            0.804033             1.06099
            0.957736            0.343891            0.797993             1.15671
               3.552              0.8421             1.10487            0.925753
             1.01473             1.90745            0.832072            0.881408
           0.0552132             1.24651            0.673225            0.794985
            0.108321            0.372421            0.937968            0.991723
            0.340831              2.8477             1.10938            0.965156
            0.390686            0.316335             1.38978             1.15497
             1.24629             1.06034            0.869795              1.0922
            0.946567            0.700158              1.4174             1.05654
            0.932072              2.4689             0.82525            0.878321
            0.761623            0.871277            0.976015             1.05046
             1.52466           0.0855384             0.63221             1.06211
            0.249196            0.927105            0.551815            0.947494
              1.9134             0.73498            0.990321            0.813951
             3.29514            0.455854             1.08282             1.15096
            0.269182            0.855693             1.40983            0.975313
            0.553911            0.681724             1.12336             0.84662
             1.08265             1.60182            0.979831            0.964363
            0.576756             1.63352             1.34344             0.98407
           0.0536522            0.535943             1.15052             1.10346
             1.36806            0.813787             1.04602             1.00785
             1.40728             1.15033            0.964871            0.974403
             2.02384             0.55723             1.18511             1.05028
            0.658626             1.28216            0.543179            0.935421
            0.608614            0.948026            0.847516             1.03148
              2.3042            0.389714             0.93546             1.09216
            0.106658            0.764854            0.817353             1.01697
             1.77362            0.368747             1.17413            0.998556
             3.04206            0.775145            0.620087            0.776341
             2.17726             1.13297             1.32802             1.05293
            0.286232             1.15232             1.15906            0.916957
           0.0899478             0.59983             0.90562             1.09537
             2.53494            0.808092             1.03397            0.891077
             5.71547             1.40102            0.510414             1.04959
            0.158281             2.59656            0.830076             1.09359
             1.47303             1.75747            0.998658            0.909722
            0.952622            0.181834            0.839606            0.960766
            0.558055            0.463925             1.03103            0.888465
             1.13591             2.00888             1.00348             1.07919
             2.13048            0.821462            0.856832             1.12993
            0.736819            0.164201            0.580248             1.13901
            0.976798            0.462299            0.687446            0.999646
             1.70793             1.37366            0.897557             1.07288
             1.05862             1.36028            0.657779             1.00411
            0.986506            0.485853            0.684044            0.971689
             1.98868             1.32486            0.843399             1.05407
            0.751009             1.36208            0.974335            0.845665
            0.639523            0.105562             0.70207            0.968684
            0.743927            0.789718             1.09644             1.01033
             1.15017             0.46853             1.42476            0.953498
             1.02844            0.228539            0.762839            0.933366
            0.458475            0.292694             1.23727            0.994408
             1.26278             1.61155             0.67151            0.973528
             1.05038            0.372082             1.29222            0.994382
             2.00643            0.854178             1.84075             1.00393
            0.769736             1.52846             1.03086            0.980501
            0.881795            0.435593            0.882722            0.975646
             4.48972             1.06143            0.926986            0.951747
             2.03303            0.870926              1.1516              1.0949
             3.08795             0.49079             1.16506             1.04774
            0.493898             1.39268             1.24254            0.858276
             3.19813            0.464116            0.460306             1.10498
             2.40825             3.24919            0.989092             1.07366
            0.977343              1.5796             0.86209             1.05058
            0.135677            0.604387            0.675392            0.956834
            0.511823            0.310505             1.16925             1.00911
            0.625659              0.9276            0.778389             1.04974
           0.0776415            0.534232            0.596144             1.03115
              1.1032             1.17676             1.02566            0.940689
            0.401223             1.29569            0.875407            0.911698
            0.163646            0.949645             1.11149            0.988973
            0.829049             1.97301             1.22728             1.03757
             2.15534            0.688355            0.851886            0.867491
           0.0922617            0.525388            0.770287              1.0852
            0.081373           0.0955154             1.19314            0.978052
            0.975385            0.276499              1.2224             1.10856
             2.09396            0.368195            0.862751            0.996538
            0.612259            0.581976             1.03139             1.09561
            0.107403            0.775027             1.27105             1.14192
            0.490694            0.146615             0.82282             1.16433
            0.431728            0.736282             1.21334            0.708034
            0.164764             1.13567            0.934295             1.31001
             2.57793            0.625775            0.996159             1.12094
             2.68749              1.3577            0.923207            0.914309
             1.35331            0.863049             0.98073            0.878152
            0.939459            0.292099            0.987747             1.10618
             0.37045             1.13236            0.758561             1.24645
             2.14751            0.166423             0.98552              1.0681
            0.299409            0.739336             0.82215             1.06532
            0.470774             1.99523              1.4421             1.08033
             1.90244            0.676628            0.726059            0.989195
            0.255569             1.54375            0.862531            0.944774
            0.528069            0.737622            0.770213             1.04304
            0.575929             0.43232             0.94815             1.08396
             1.24618            0.171159            0.794014             1.10006
            0.840815             1.14527             1.17755             1.04682
             4.63414            0.731119             1.34982              1.0098
            0.400456             1.01258              1.3525             1.11743
             3.27774            0.650389            0.826077             1.14065
            0.916074             2.13001            0.907631             1.03944
             1.01127            0.742189            0.752481            0.864701
            0.121933             1.30067             1.03266             1.03312
              1.2825            0.295415            0.903957             1.04208
             3.93741             1.12359             0.80376             1.04869
             1.87024             0.48584               1.049             1.13024
            0.601362             1.93151             0.85574              1.1689
            0.133483            0.348578            0.570538            0.859363
             2.15829             0.74994            0.738444              1.1045
            0.397008             0.23804             0.89025            0.967923
             1.75019            0.461223             1.38024             0.80088
            0.706418             1.18826              1.0484            0.990359
             1.17456            0.974301            0.983963             0.92887
            0.633711            0.937526            0.691456            0.968114
           0.0501273             1.18519             1.26124             1.09155
            0.564243            0.677575            0.899841            0.899562
            0.272027            0.187866            0.705238             1.07187
             2.62935              2.4165             0.88841            0.970341
             1.32914            0.583129             1.11293             1.23215
             1.84003            0.286582             1.57191            0.989298
            0.611419            0.917766            0.784479             1.06217
            0.502242              1.0739            0.961086             0.89277
            0.614267           0.0784833            0.589387            0.968201
            0.299774            0.290384            0.724782             1.13674
            0.330532             1.77641            0.906261            0.836655
             1.12614            0.543765             1.09876             1.02969
            0.684794            0.185865            0.794572            0.972633
             1.04702             1.53719            0.955391             1.11575
            0.374335             3.20006             1.11508            0.952043
             1.11511             1.46729             1.37217            0.911418
             1.60519            0.663147             1.34842             1.11006
             2.87319            0.468378             1.29081            0.869638
              2.8895            0.439231             0.63332            0.928618
             1.15766             1.21035             1.57192            0.978873
             0.40762             1.00491             1.18317            0.839344
             1.86554             1.91435            0.960106             1.03743
            0.295443             1.80059             1.21427            0.967122
             1.73697            0.344696            0.702048              1.0676
             2.15424             0.67429             1.66224            0.994608
            0.308973             1.25128             1.42886             1.04321
           0.0301079            0.363899            0.886368            0.810112
               5.075            0.858634            0.828906            0.882161
            0.877168            0.505023            0.723734            0.943148
            0.646558            0.782611             0.94985            0.995322
            0.686796            0.246811            0.580014            0.962826
             8.23217             1.38039            0.584619             1.12712
             3.91821            0.479152              1.0479            0.949843
             3.40763            0.169137             0.96288            0.960701
             1.36851              1.0913            0.648716             1.05209
            0.261279             1.67034            0.640521            0.942457
             0.42435             1.94305             1.67441             1.02165
            0.340318            0.562519            0.755072            0.964503
             2.45383             1.55983             1.28375             1.02379
            0.122438             4.44678            0.576319            0.978197
           0.0869683            0.716931             1.34245            0.859191
            0.367445             1.19288            0.758138            0.848804
            0.170562            0.183667            0.821413            0.985918
            0.534212            0.812876             1.42789              1.0464
             1.25832            0.179815             1.05702            0.961998
             1.80792            0.491376            0.843611             1.05019
            0.848928            0.361219             1.55515            0.982913
          0.00305256             1.29365            0.636588             1.03987
            0.453213            0.184235             1.49394            0.955472
            0.391076           0.0912371            0.913326            0.922439
             1.00258             2.83869             1.37272            0.969929
            0.704357             1.69327            0.780357             1.10358
             1.09906             1.20502            0.819742            0.999316
           0.0180594             1.61884            0.965221            0.862344
              1.2934            0.265866             1.13274            0.948294
            0.160167             1.14373            0.885663             1.01575
             0.39521            0.597963            0.666408              1.0448
             2.00598            0.559725            0.746932            0.990842
              2.8313            0.468589             1.08336             1.09298
             1.63017           0.0848447             1.15349             0.93788
            0.368552            0.790289            0.910895             1.05006
            0.764269            0.826866            0.874899             1.06139
             1.52234            0.611488            0.628864            0.922595
            0.585027             1.61798             1.41492             0.99087
           0.0501746            0.585519             1.39383             1.09121
              1.4247            0.169879            0.794259            0.923013
             1.00828            0.358482              1.0778             1.12323
           0.0529955            0.433381            0.861508             1.01965
             1.58046             1.12003             1.35395            0.927654
            0.170091             1.95125            0.841653            0.932059
            0.182507             1.40587            0.884932             1.01506
            0.852815            0.373746            0.978774              1.1665
             1.10189            0.973544             1.23721            0.941654
            0.691288            0.602261             1.00497             0.90419
             1.84506            0.242913            0.931887             1.08294
             0.19994             1.36568             1.25085            0.999933
             1.01365             1.24857            0.729108            0.798743
             2.61016             1.05205             1.42021             1.00089
             3.07975            0.613276            0.796665            0.903407
            0.139314            0.798756             1.00458             1.03182
             2.94423             2.38076            0.885611            0.988844
             1.36776             1.27515             0.96682             1.08906
            0.539604             1.58771            0.861862            0.901917
           0.0403228            0.411443            0.861695             1.00965
            0.963479            0.378398             1.16567            0.966826
            0.577089            0.227622            0.901819             1.12801
            0.615873            0.122361             1.12475            0.889773
            0.406593            0.785751             1.18733            0.942413
            0.595001             1.08295            0.713978             1.04421
            0.935219            0.574223            0.922182              1.0759
             1.46448            0.687455            0.777349            0.984004
            0.127565             1.13167            0.908937             1.06966
             1.86941            0.623968            0.698257             1.18233
            0.215631             2.16336             1.40796            0.870029
             1.62044             1.64425            0.811783            0.960404
            0.504008            0.661884            0.984173             1.01074
            0.475866              1.3685             1.15704             1.07949
            0.196162            0.576763             1.21251             1.04135
            0.515056             0.44629            0.509172            0.907202
            0.444952            0.526227             1.95999            0.917656
             1.69023            0.076535            0.661663             1.19052
             1.16281             1.31033            0.891391             1.05331
             1.02188            0.267232             1.57078            0.905477
             2.55368             1.30592            0.623118             1.03155
              1.3284            0.501218            0.382355             1.01058
            0.115192            0.607752            0.421254            0.876819
            0.558878             1.45547            0.730425             1.05013
            0.484299             1.44968             1.58261            0.912735
            0.856258             1.61735            0.998028             1.12209
            0.422741             2.34932             1.08923             1.00236
             3.68047           0.0921272            0.953651             1.09583
             0.78964            0.706657             0.74165             1.07363
             1.64187             1.71074             1.82432            0.947703
            0.152761            0.571791            0.513542             1.08539
             2.39376             1.28653            0.629909            0.961027
            0.258974            0.714403            0.956296            0.986658
            0.301902            0.758453            0.482703              1.1353
             1.28532            0.474278             1.17872             1.07795
             5.01932            0.844626            0.975885            0.907752
             4.71359            0.728655             0.98787             1.18029
            0.690334            0.337557             1.82577            0.835494
            0.597871            0.265196              1.2336             1.02744
             5.02809             1.74833             1.07976            0.883162
            0.710152             1.72466             1.21318             1.06314
            0.502927            0.589436            0.623532            0.997091
             0.64693             1.88185             1.09154              1.0875
            0.638716            0.608536             0.64296            0.907809
            0.159515             0.41124            0.590642            0.986942
            0.333265            0.435342             1.41677             1.13709
            0.501171            0.901729            0.641076             0.87284
            0.336214            0.474788            0.406832            0.948229
            0.358927            0.656882            0.989278            0.937358
             0.50456             2.15132             1.16112              1.1772
            0.676717            0.937474             1.35166            0.980916
            0.262701             1.47845            0.735592             1.10875
            0.524455             1.78374            0.839177             1.04094
             1.82161            0.617757            0.667399            0.940623
              1.9846            0.807126             1.23683             1.01296
             1.82099             1.20812             1.22696               1.111
            0.812239             1.08482             1.09852             0.96492
             1.25992           0.0893104            0.967385            0.941145
            0.416791            0.715675            0.361618             1.05166
            0.789912             2.34293             1.26083              1.0037
            0.697331             1.03033              1.1751             1.02757
             1.06949            0.532352            0.830918             0.85769
             1.36767             1.65612              1.1554            0.831681
             0.80543             2.19856             0.73864            0.936703
             1.41876            0.876988             1.50372              1.0207
             4.10462             1.69815            0.794793             1.16358
             1.20074            0.757337            0.624775            0.873785
             0.31418            0.754385            0.780861             1.06891
            0.446016             1.83678            0.763228             1.02957
           0.0576322             1.43025             1.22092            0.928505
            0.324277             1.47214             1.56633             0.97599
            0.855473            0.311833            0.335116              1.0558
             1.50066            0.249524            0.768657            0.827126
            0.450136             1.03923             1.03724             1.02034
             1.38954            0.660616             0.51727             1.08945
             1.21239               1.391            0.551692            0.933728
            0.170649             1.64966            0.703795              1.0934
           0.0915457            0.129644             1.27766             1.07072
             4.33928            0.190835             1.32943            0.926673
            0.751982            0.736986            0.616425            0.946953
            0.414034             1.37742             1.47643            0.797586
            0.181417            0.235492             1.38791             1.11552
               1.381             1.20024              1.0916            0.854743
             4.07729            0.278257            0.857059             1.11464
            0.930971            0.820307             1.02383            0.990696
             2.16609            0.549732             1.10389             1.08612
             1.66512             1.42276            0.539826             0.98699
            0.154621             1.87497             0.30386            0.933033
            0.505817            0.231954              1.8624            0.884577
            0.661232             1.11033            0.404589            0.973889
             2.00454            0.655157            0.618413             1.12463
             2.51784            0.788801             1.42228            0.985387
             1.62496             1.53497             1.01628             1.00403
             2.80306            0.285713             1.04693            0.980027
            0.781143            0.705877             1.24413            0.860828
             2.72899            0.546504               1.058            0.975182
             1.70718            0.228543            0.957461            0.845596
            0.322837             1.11518            0.770497            0.845984
            0.304207            0.692259             1.57992            0.953421
             1.57835            0.458132             1.04214             1.12501
            0.665214             1.11274             1.51615            0.999231
             1.13798            0.619062            0.873597            0.986759
            0.280377            0.224533             1.99633            0.998093
            0.207338             2.25966             0.59746            0.983837
            0.303798             1.34519            0.663215            0.882768
             4.53705             1.85676            0.952052            0.873409
              2.2512            0.388782            0.764033             1.00319
             1.21138            0.430945            0.697243            0.848482
            0.537451             1.85132            0.595405             0.95793
            0.898676            0.455898              1.2408             1.04156
            0.684282              2.0063             1.37908             1.07718
            0.659036           0.0679899             1.34589             1.04343
             2.10956            0.493824             1.02034            0.915881
            0.376372            0.753858            0.967406             1.01662
              3.8085             0.10358             1.30496             1.08931
            0.634736            0.756414             1.31978            0.956504
             1.51353             2.66134             1.59166            0.991851
             1.99217            0.119628             1.00786            0.881504
            0.507276            0.985123            0.964479             1.01425
            0.627562            0.505831            0.870257             1.05806
            0.830796             1.15771             1.27203             0.86911
            0.197345             1.56048            0.938253             1.02811
            0.306846             1.83934             1.56541             1.06739
           0.0956812            0.805822             1.43278            0.776254
             4.22028            0.596772            0.931222             1.00437
            0.270651             1.26859            0.681346             0.90339
            0.186964             1.18583            0.677385            0.913837
            0.545832             1.22296             1.16185             1.03174
             2.02302             1.11855             1.09409            0.965321
            0.750155             1.33277            0.730412            0.946695
            0.374801             1.44622            0.849938            0.887872
              5.9541            0.314471            0.993443            0.892113
           0.0240483            0.927153             1.11438             1.11069
            0.608092              0.4279             1.27613             1.23834
             1.73148             2.96309            0.949013            0.974565
             0.77519            0.400479            0.997008            0.797502
            0.474049             0.19212            0.698218            0.995242
              1.4103            0.779631             1.81591            0.935345
             1.48639             1.78075            0.744626            0.962683
            0.272137           0.0579455            0.633855            0.836125
             1.17862            0.855346             1.30184              0.9352
            0.217747             2.05231             1.34527            0.907994
             2.47324             1.11008            0.946504            0.986589
            0.779411             1.82384            0.842816            0.983123
            0.542717            0.427395             0.80806              1.1294
            0.027709              1.1734            0.535533            0.939008
            0.479006             0.51492            0.752938            0.963834
              2.2164            0.207954            0.967774              1.1753
            0.480347             2.11263             1.28791            0.853047
             3.24102            0.423503             1.27292             1.19621
             1.29525             1.14976             1.24997              1.0269
            0.633435            0.690968             1.23206            0.989847
            0.257361            0.996632             1.97682            0.941404
             2.26048            0.504339             1.64197             1.02945
             1.58465             2.35912            0.732837            0.892426
             1.11002            0.931024            0.509732             1.04764
             2.09994            0.385951             0.72069             1.02185
             1.83756            0.280853             1.30124             1.05119
            0.309244             0.72355             1.30582            0.962734
            0.150229            0.324701             1.03594            0.946377
             0.51727             0.59381            0.790032             1.03409
             1.93854             1.22257             1.53974             1.00292
             1.39949             1.77209             1.34147             1.05034
              1.6863            0.432893            0.948343             1.03093
             1.12535            0.683246             0.74411             1.11001
            0.587829            0.134508            0.728802            0.915148
            0.763348             2.04038            0.832014             0.94248
             1.52224             1.03817             1.10651             1.07802
            0.547265            0.593847             0.63285             1.05204
            0.813229            0.854118              1.0639            0.918163
           0.0436336            0.706665             1.08426             0.88312
             1.95477            0.381658             1.44504             1.16211
             1.07473            0.869746            0.805132              1.1313
             1.05092             1.79733             1.12876             1.12131
            0.153071             1.57158             1.22654              1.0341
             2.43728            0.815636            0.424611             1.02025
            0.223431             1.03876             1.21937             1.07699
            0.609631             1.78076             1.10758             0.98217
             1.39544            0.748168             1.63042             1.02533
              2.0976             2.48222            0.893227             1.03716
             1.13187             1.85086             1.08301             1.07911
           0.0904565             1.06352             1.49956            0.996768
           0.0164014            0.605444             1.00676            0.918486
             0.56179             1.43497            0.638707            0.904061
            0.469222            0.261542             1.38514             1.03015
             1.22586            0.668917            0.929322            0.940366
             3.26015             1.79151            0.983667             1.02737
            0.229687            0.405437              1.1195             1.02207
            0.786689             2.30365             1.43856             1.08987
            0.621137            0.433194             0.57721             1.15523
            0.288918              0.8475            0.713788            0.932589
            0.351353             1.82558              1.6695             1.06764
             1.37384             1.88857            0.581228            0.990394
              3.1026             1.19504             1.41803            0.906995
            0.829989             1.96982            0.960116             0.91081
            0.632386            0.197197             1.51329              1.1496
            0.301863           0.0322141             1.36049            0.788388
           0.0251075            0.917485            0.773549             0.90798
            0.481964            0.141252             1.08284            0.951198
             6.98923            0.477283             1.49817            0.984733
             1.01928            0.524919             1.86224            0.952096
             1.04596            0.784112            0.730858            0.993388
             0.30904             2.25792             1.23224             1.06063
           0.0770417            0.728133             1.82176             1.02488
             2.31084            0.570088             1.21072            0.895373
            0.660049             1.92312             1.00363            0.964001
            0.438771             0.31253            0.757189            0.969955
            0.257228            0.800111               1.231             1.22389
             0.45549             2.57152            0.667177            0.887259
            0.221168            0.179002             1.39413             1.02504
             3.32845            0.961509            0.798493            0.832018
          0.00835953             2.08178              0.4753             1.02639
            0.719958             0.11407             1.50106            0.962658
             1.56031            0.325243             1.31303             1.21283
            0.303522            0.314554            0.971293            0.997569
             2.30475            0.337452             1.06424             1.00834
             2.16558            0.254127             1.43593             1.05959
            0.133168             1.37677            0.947692            0.885598
             1.11219            0.404268            0.848667            0.805065
             3.57151              0.9482            0.911988            0.916259
            0.952188             1.36491             1.21351            0.762095
            0.103967            0.589859            0.993573             1.02685
